Model;Link;Price usd($);Price UAH;City
Hyundai Elantra 2021Comfort 1.6 MPi AT (127 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1853043.html;23 381 $;632 400 грн;Харьков
Hyundai Tucson 2021Top 1.6 CRDi 7DCT (136 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1855992.html;40 539 $;1 096 500 грн;Киев
Hyundai i30 2021Style 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1853780.html;22 638 $;612 300 грн;Харьков
Hyundai Kona 2020Premium Electric 64 kWh 2-tone;https://auto.ria.com/newauto/auto-hyundai-kona-1852474.html;43 996 $;1 190 000 грн;Киев
Hyundai Tucson 2021Elegance 1.6 T-GDi HEV AT (230 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864290.html;41 737 $;1 128 900 грн;Тернополь
Hyundai Tucson 2021Top 1.6 CRDi 7DCT (136 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1856777.html;39 729 $;1 074 600 грн;Винница
Hyundai i30 2021Comfort 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1851746.html;20 434 $;552 700 грн;Винница
Hyundai Tucson 2021Elegance Teal 1.6 CRDi 7DCT (136 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1856792.html;36 757 $;994 210 грн;Винница
Hyundai Kona 2020Elegance 1.6 Turbo-GDi DCT (177 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-kona-1851604.html;26 386 $;713 700 грн;Одесса
Hyundai HD 78 2019Individual MT (145 л.с.);https://auto.ria.com/newauto/auto-hyundai-hd-78-1838583.html;37 950 $;1 026 472 грн;Винница
Hyundai i30 2021Classic 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1851310.html;18 449 $;499 000 грн;Киев
Hyundai Kona 2020Top EV 64 kWh (204 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1841339.html;43 833 $;1 185 600 грн;Днепр (Днепропетровск)
Hyundai Kona 2021Dynamic EV 39.2 kWh (136 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1851827.html;37 881 $;1 024 600 грн;Киев
Hyundai Tucson 2021Express 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1859080.html;26 545 $;718 000 грн;Киев
Hyundai EX8 2019Сендвич-панельный MT (170 л.с.) 4х2;https://auto.ria.com/newauto/auto-hyundai-ex8-1852904.html;42 500 $;1 149 540 грн;Тернополь
Hyundai Palisade 2021Premium 2.2 VGT CRDi AT (200 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-palisade-1864362.html;61 650 $;1 667 500 грн;Тернополь
Hyundai Palisade 2021Premium 2.2 VGT CRDi AT (200 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-palisade-1863540.html;60 448 $;1 635 000 грн;Киев
Hyundai i30 2021Style 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1862672.html;21 998 $;595 000 грн;Киев
Hyundai Palisade 2021Premium 2.2 VGT CRDi AT (200 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-palisade-1863660.html;62 799 $;1 698 600 грн;Днепр (Днепропетровск)
Hyundai Palisade 2021Executive 3.8 GDI AT (295 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-palisade-1864363.html;54 718 $;1 480 000 грн;Тернополь
Hyundai HD 35 20192.5L CRDi MT (136 л.с.) Довга 4х2;https://auto.ria.com/newauto/auto-hyundai-hd-35-1834543.html;31 400 $;849 307 грн;Винница
Hyundai Elantra 2021Comfort 1.6 MPi AT (127 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1864255.html;23 381 $;632 400 грн;Тернополь
Hyundai i30 2021Style 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1864250.html;24 615 $;665 800 грн;Тернополь
Hyundai Tucson 2021Top Panorama Teal 1.6 T-GDi HEV AT (230 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864347.html;46 983 $;1 270 800 грн;Тернополь
Hyundai Elantra 2021Comfort 1.6 MPi MT (127 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1864254.html;22 061 $;596 700 грн;Тернополь
Hyundai i30 2021Premium 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1864251.html;22 445 $;607 100 грн;Тернополь
Hyundai i30 2021Classic 1.5 DPi MT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1863898.html;17 524 $;474 000 грн;Днепр (Днепропетровск)
Hyundai Tucson 2021Top Panorama 1.6 T-GDi HEV AT (230 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864345.html;46 824 $;1 266 500 грн;Тернополь
Hyundai Tucson 2021Top Plus 1.6 T-GDi HEV AT (230 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864342.html;46 595 $;1 260 300 грн;Тернополь
Hyundai Tucson 2021Top Plus Teal 1.6 T-GDi HEV AT (230 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864344.html;46 754 $;1 264 600 грн;Тернополь
Hyundai Tucson 2021Top Plus Panorama 1.6 T-GDi HEV AT (230 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864346.html;47 534 $;1 285 700 грн;Тернополь
Hyundai Tucson 2021Top Plus Panorama Teal 1.6 T-GDi HEV AT (230 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864348.html;47 693 $;1 290 000 грн;Тернополь
Hyundai i30 2021Style 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1851311.html;21 813 $;590 000 грн;Киев
Hyundai Tucson 2021Top 1.6 T-GDi HEV AT (230 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864341.html;45 885 $;1 241 100 грн;Тернополь
Hyundai i30 2021Comfort 1.5 DPi MT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1864248.html;19 362 $;523 700 грн;Тернополь
Hyundai Tucson 2021Top Teal 1.6 T-GDi HEV AT (230 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864343.html;46 044 $;1 245 400 грн;Тернополь
Hyundai Kona 2021N-Line Elegance 1.6 Turbo-GDi DCT (198 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1859101.html;29 751 $;804 700 грн;Киев
Hyundai Venue 2021Elegance 1.6 MPi AT (123 л.с.);https://auto.ria.com/newauto/auto-hyundai-venue-1858281.html;23 292 $;630 000 грн;Киев
Hyundai Ioniq 2021Top Electric 38.3kWh (136 л.с.);https://auto.ria.com/newauto/auto-hyundai-ioniq-1862675.html;38 265 $;1 035 000 грн;Киев
Hyundai i30 2021Premium 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1864244.html;24 512 $;663 000 грн;Тернополь
Hyundai Elantra 2021Style 2.0 MPi AT (159 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1864259.html;27 089 $;732 700 грн;Тернополь
Hyundai Elantra 2021Premium 1.6 MPi AT (127 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1864257.html;29 536 $;798 900 грн;Тернополь
Hyundai Elantra 2021Premium 2.0 MPi AT (159 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1864260.html;30 501 $;825 000 грн;Тернополь
Hyundai Elantra 2021Style 1.6 MPi AT (127 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1863453.html;26 117 $;706 400 грн;Тернополь
Hyundai Kona 2021Elegance 1.6 Turbo-GDi DCT (198 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1863490.html;28 246 $;764 000 грн;Тернополь
Hyundai Elantra 2021Active 1.6 MPi AT (127 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1864253.html;21 251 $;574 800 грн;Тернополь
Hyundai i30 2021Comfort 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1864249.html;20 434 $;552 700 грн;Тернополь
Hyundai Elantra 2021Active 1.6 MPi MT (127 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1864252.html;19 994 $;540 800 грн;Тернополь
Hyundai Elantra 2021Comfort 2.0 MPi AT (159 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1864258.html;24 357 $;658 800 грн;Тернополь
Hyundai i30 2021Classic 1.5 DPi MT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1864245.html;17 743 $;479 900 грн;Тернополь
Hyundai H 350 пасс. 20192.5L CRDi MT (170 л.с.) Long;https://auto.ria.com/newauto/auto-hyundai-h-350-pass-1834542.html;45 681 $;1 235 586 грн;Винница
Hyundai Tucson 2021Elegance 1.6 T-GDi HEV AT (230 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1862677.html;39 984 $;1 081 500 грн;Ровно
Hyundai i30 2021Classic 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1864236.html;18 600 $;503 100 грн;Тернополь
Hyundai Kona 2021Express 1.0 T-GDi MT (120 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1864211.html;23 658 $;639 900 грн;Тернополь
Hyundai Kona 2021Express 1.0 T-GDi MT (120 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1864207.html;23 658 $;639 900 грн;Тернополь
Hyundai Kona 2021Express 1.0 T-GDi MT (120 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1864206.html;23 658 $;639 900 грн;Тернополь
Hyundai Kona 2021N-Line Elegance 1.6 Turbo-GDi DCT (198 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-kona-1864221.html;31 378 $;848 700 грн;Тернополь
Hyundai Kona 2021Express 1.0 T-GDi MT (120 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1864205.html;23 658 $;639 900 грн;Тернополь
Hyundai Kona 2020Premium Electric 64 kWh 2-tone;https://auto.ria.com/newauto/auto-hyundai-kona-1864224.html;49 379 $;1 335 600 грн;Тернополь
Hyundai Kona 2021Express 1.0 T-GDi MT (120 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1864209.html;23 658 $;639 900 грн;Тернополь
Hyundai Kona 2021Top 1.6 Turbo-GDi DCT (198 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1864218.html;30 653 $;829 100 грн;Тернополь
Hyundai Kona 2021Express 1.0 T-GDi MT (120 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1864210.html;23 658 $;639 900 грн;Тернополь
Hyundai Kona 2021Express 1.0 T-GDi MT (120 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1864212.html;23 658 $;639 900 грн;Тернополь
Hyundai Kona 2021N-Line Top 1.6 Turbo-GDi DCT (198 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1864222.html;32 428 $;877 100 грн;Тернополь
Hyundai Kona 2021Express 1.0 T-GDi MT (120 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1864204.html;23 658 $;639 900 грн;Тернополь
Hyundai Kona 2021Express 1.0 T-GDi MT (120 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1864203.html;23 658 $;639 900 грн;Тернополь
Hyundai Kona 2021N-Line Elegance 1.6 Turbo-GDi DCT (198 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1864220.html;29 540 $;799 000 грн;Тернополь
Hyundai Venue 2020Express 1.6 MPi MT (123 л.с.);https://auto.ria.com/newauto/auto-hyundai-venue-1855601.html;18 903 $;511 300 грн;Киев
Hyundai i30 2021Classic 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1862375.html;18 807 $;508 700 грн;Тернополь
Hyundai Venue 2020Express 1.6 MPi MT (123 л.с.);https://auto.ria.com/newauto/auto-hyundai-venue-1862293.html;18 903 $;511 300 грн;Тернополь
Hyundai Kona 2021Dynamic 1.6 Turbo-GDi DCT (198 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1857767.html;27 470 $;743 000 грн;Киев
Hyundai Kona 2021Dynamic 1.6 Turbo-GDi DCT (198 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1864214.html;26 952 $;729 000 грн;Тернополь
Hyundai Tucson 2021Elegance Teal 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1863958.html;33 814 $;914 600 грн;Полтава
Hyundai Tucson 2021Dynamic 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1863750.html;29 100 $;787 100 грн;Полтава
Hyundai HD 78 2020MT (145 л.с.);https://auto.ria.com/newauto/auto-hyundai-hd-78-1844273.html;39 850 $;1 077 863 грн;Днепр (Днепропетровск)
Hyundai i30 2021Comfort 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1864238.html;20 120 $;544 200 грн;Тернополь
Hyundai Accent 2021Comfort 1.4 DOHC AT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864199.html;17 351 $;469 300 грн;Тернополь
Hyundai Kona 2021Dynamic 1.0 T-GDi MT (120 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1864213.html;24 564 $;664 400 грн;Тернополь
Hyundai Palisade 2020Premium 2.2 VGT CRDi AT (200 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-palisade-1854065.html;61 868 $;1 673 400 грн;Полтава
Hyundai Accent 2021Active 1.4 DOHC AT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864182.html;16 434 $;444 500 грн;Тернополь
Hyundai Accent 2021Active 1.4 DOHC AT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864186.html;16 434 $;444 500 грн;Тернополь
Hyundai Accent 2021Comfort 1.4 DOHC AT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864200.html;17 351 $;469 300 грн;Тернополь
Hyundai Accent 2021Comfort 1.4 DOHC MT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864195.html;16 278 $;440 300 грн;Тернополь
Hyundai Accent 2021Comfort 1.4 DOHC MT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864191.html;16 278 $;440 300 грн;Тернополь
Hyundai i10 2021Active 1.2 MPi MT (84 л.с.);https://auto.ria.com/newauto/auto-hyundai-i10-1864177.html;13 949 $;377 300 грн;Тернополь
Hyundai i30 2021Comfort 1.5 DPi MT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1864237.html;19 048 $;515 200 грн;Тернополь
Hyundai i30 2020Premium 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1854004.html;23 710 $;641 300 грн;Одесса
Hyundai Ioniq 2021Top Electric 38.3kWh (136 л.с.);https://auto.ria.com/newauto/auto-hyundai-ioniq-1864227.html;38 794 $;1 049 300 грн;Тернополь
Hyundai Accent 2021Active 1.4 DOHC AT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864185.html;16 434 $;444 500 грн;Тернополь
Hyundai Accent 2021Comfort 1.4 DOHC MT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864192.html;16 278 $;440 300 грн;Тернополь
Hyundai Accent 2021Active 1.4 DOHC MT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864181.html;15 380 $;416 000 грн;Тернополь
Hyundai Accent 2021Comfort 1.4 DOHC AT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864198.html;17 351 $;469 300 грн;Тернополь
Hyundai Ioniq 2021Comfort Electric 38.3kWh (136 л.с.);https://auto.ria.com/newauto/auto-hyundai-ioniq-1864225.html;34 564 $;934 900 грн;Тернополь
Hyundai Accent 2021Active 1.4 DOHC AT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864187.html;16 434 $;444 500 грн;Тернополь
Hyundai Accent 2021Comfort 1.4 DOHC MT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864189.html;16 278 $;440 300 грн;Тернополь
Hyundai i30 2021Style 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1863902.html;22 135 $;598 700 грн;Днепр (Днепропетровск)
Hyundai Kona 2021Elegance 1.6 Turbo-GDi DCT (198 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-kona-1864217.html;29 662 $;802 300 грн;Тернополь
Hyundai Kona 2021N-Line Top 1.6 Turbo-GDi DCT (198 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-kona-1864223.html;34 265 $;926 800 грн;Тернополь
Hyundai Kona 2021Elegance 1.6 Turbo-GDi DCT (177 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-kona-1864216.html;28 035 $;758 300 грн;Тернополь
Hyundai Accent 2021Active 1.4 DOHC AT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864184.html;16 434 $;444 500 грн;Тернополь
Hyundai Ioniq 2021Premium Electric 38.3kWh (136 л.с.);https://auto.ria.com/newauto/auto-hyundai-ioniq-1864226.html;36 328 $;982 600 грн;Тернополь
Hyundai Accent 2021Comfort 1.4 DOHC AT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864197.html;17 351 $;469 300 грн;Тернополь
Hyundai Kona 2021Express 1.0 T-GDi MT (120 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1864208.html;23 658 $;639 900 грн;Тернополь
Hyundai Kona 2021Top 1.6 Turbo-GDi DCT (198 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-kona-1864219.html;32 280 $;873 100 грн;Тернополь
Hyundai Accent 2021Comfort 1.4 DOHC MT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864190.html;16 278 $;440 300 грн;Тернополь
Hyundai Accent 2021Comfort 1.4 DOHC MT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864193.html;16 278 $;440 300 грн;Тернополь
Hyundai Accent 2021Comfort 1.4 DOHC AT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864196.html;17 351 $;469 300 грн;Тернополь
Hyundai Accent 2021Active 1.4 DOHC AT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864183.html;16 434 $;444 500 грн;Тернополь
Hyundai Santa FE 2021Top Panorama 2.2 CRDi 8DCT (202 л.с.) AWD;https://auto.ria.com/newauto/auto-hyundai-santa-fe-1856204.html;57 302 $;1 549 900 грн;Днепр (Днепропетровск)
Hyundai Accent 2021Active 1.4 DOHC AT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864188.html;16 434 $;444 500 грн;Тернополь
Hyundai Accent 2021Comfort 1.4 DOHC AT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864201.html;17 351 $;469 300 грн;Тернополь
Hyundai i30 2021Classic 1.5 DPi MT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1864235.html;17 524 $;474 000 грн;Тернополь
Hyundai Accent 2021Comfort 1.4 DOHC AT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864202.html;17 351 $;469 300 грн;Тернополь
Hyundai Accent 2021Comfort 1.4 DOHC MT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1864194.html;16 278 $;440 300 грн;Тернополь
Hyundai Tucson 2021Dynamic 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1858310.html;29 100 $;787 100 грн;Ровно
Hyundai i30 2021Comfort 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1863897.html;20 434 $;552 700 грн;Днепр (Днепропетровск)
Hyundai i30 2020Comfort 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1851345.html;19 624 $;530 800 грн;Ровно
Hyundai i30 2021Comfort 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1863893.html;20 120 $;544 200 грн;Днепр (Днепропетровск)
Hyundai Elantra 2020Comfort 1.6 MPi MT (127 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1862973.html;21 284 $;575 700 грн;Николаев
Hyundai H1 пасс. 2020Business   2.5 CRDi МТ (136 л.с.) (8s);https://auto.ria.com/newauto/auto-hyundai-h1-pass-1862979.html;37 360 $;1 010 500 грн;Николаев
Hyundai Tucson 2021Top Panorama Teal 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864275.html;37 977 $;1 027 200 грн;Тернополь
Hyundai Tucson 2021Top Plus Teal 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864272.html;38 594 $;1 043 900 грн;Тернополь
Hyundai Tucson 2021Top Panorama 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864273.html;37 818 $;1 022 900 грн;Тернополь
Hyundai Tucson 2021Elegance Teal 1.6 CRDi 7DCT (136 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864280.html;37 507 $;1 014 500 грн;Тернополь
Hyundai Tucson 2021Top 1.6 CRDi 7DCT (136 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864281.html;40 539 $;1 096 500 грн;Тернополь
Hyundai Tucson 2021Top Plus Panorama Teal 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864276.html;39 533 $;1 069 300 грн;Тернополь
Hyundai Tucson 2021Elegance Teal 1.6 T-GDi HEV AT (230 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864293.html;41 896 $;1 133 200 грн;Тернополь
Hyundai Tucson 2021Elegance 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1864264.html;31 884 $;862 400 грн;Тернополь
Hyundai Tucson 2021Top Plus Panorama 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864274.html;39 374 $;1 065 000 грн;Тернополь
Hyundai Tucson 2021Top Panorama Teal 1.6 CRDi 7DCT (136 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864284.html;41 637 $;1 126 200 грн;Тернополь
Hyundai Tucson 2021Top Plus 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864271.html;38 435 $;1 039 600 грн;Тернополь
Hyundai Tucson 2021Dynamic 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864266.html;30 864 $;834 800 грн;Тернополь
Hyundai Tucson 2021Top 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864269.html;36 879 $;997 500 грн;Тернополь
Hyundai Tucson 2021Elegance Teal 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864268.html;33 814 $;914 600 грн;Тернополь
Hyundai Tucson 2021Top Teal 1.6 CRDi 7DCT (136 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864282.html;40 698 $;1 100 800 грн;Тернополь
Hyundai Tucson 2021Top Panorama 1.6 CRDi 7DCT (136 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864283.html;41 478 $;1 121 900 грн;Тернополь
Hyundai Tucson 2021Top Teal 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864270.html;37 038 $;1 001 800 грн;Тернополь
Hyundai Tucson 2021Elegance Teal 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1864265.html;32 043 $;866 700 грн;Тернополь
Hyundai Tucson 2021Elegance 1.6 T-GDi HEV AT (230 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1864286.html;39 984 $;1 081 500 грн;Тернополь
Hyundai Tucson 2021Dynamic 1.6 CRDi 7DCT (136 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864278.html;34 583 $;935 400 грн;Тернополь
Hyundai Tucson 2021Express 2.0 MPi MT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1864261.html;26 057 $;704 800 грн;Тернополь
Hyundai Tucson 2021Elegance 1.6 CRDi 7DCT (136 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864279.html;37 348 $;1 010 200 грн;Тернополь
Hyundai Tucson 2021Elegance Teal 1.6 T-GDi HEV AT (230 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1864288.html;40 143 $;1 085 800 грн;Тернополь
Hyundai H1 пасс. 2020Business   2.5 CRDi МТ (136 л.с.) (8s);https://auto.ria.com/newauto/auto-hyundai-h1-pass-1842712.html;37 360 $;1 010 500 грн;Одесса
Hyundai Santa FE 2020Dynamic 2.4 Theta II MPi 6AT (172 л.с.) AWD;https://auto.ria.com/newauto/auto-hyundai-santa-fe-1852172.html;37 910 $;1 025 400 грн;Одесса
Hyundai Tucson 2021Dynamic 1.6 CRDi 7DCT (136 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1864277.html;32 834 $;888 100 грн;Тернополь
Hyundai Elantra 2021Comfort 1.6 MPi MT (127 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1857629.html;22 061 $;596 700 грн;Днепр (Днепропетровск)
Hyundai i30 2021Classic 1.5 DPi MT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1862978.html;17 524 $;474 000 грн;Николаев
Hyundai Tucson 2021Dynamic 1.6 T-GDi HEV AT (230 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1864285.html;37 326 $;1 009 600 грн;Тернополь
Hyundai Tucson 2021Elegance 1.6 T-GDi HEV AT (230 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1861728.html;39 984 $;1 081 500 грн;Полтава
Hyundai Tucson 2021Express 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1864262.html;27 244 $;736 900 грн;Тернополь
Hyundai Tucson 2021Elegance Teal 1.6 T-GDi HEV AT (230 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1861799.html;39 984 $;1 081 500 грн;Херсон
Hyundai Elantra 2020Style 1.6 MPi AT (127 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1860862.html;25 203 $;681 700 грн;Херсон
Hyundai Tucson 2021Dynamic 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1864263.html;29 100 $;787 100 грн;Тернополь
Hyundai HD 35 2020L City MT (136 л.с.) 4х2;https://auto.ria.com/newauto/auto-hyundai-hd-35-1849248.html;28 650 $;774 925 грн;Полтава
Hyundai Elantra 2020Comfort 1.6 MPi AT (127 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1852679.html;22 889 $;619 100 грн;Одесса
Hyundai Tucson 2021Elegance 1.6 T-GDi HEV AT (230 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1862960.html;41 737 $;1 128 900 грн;Николаев
Hyundai Tucson 2021Elegance 1.6 T-GDi HEV AT (230 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1862962.html;41 737 $;1 128 900 грн;Николаев
Hyundai Elantra 2021Comfort 1.6 MPi AT (127 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1862982.html;23 381 $;632 400 грн;Николаев
