Model;Link;Price usd($);Price UAH;City
Mitsubishi Outlander 2021Inform 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1860487.html;22 146 $;599 000 грн;Кривой Рог
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1851781.html;21 406 $;579 000 грн;Кривой Рог
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1840788.html;21 406 $;579 000 грн;Кривой Рог
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1843244.html;21 406 $;579 000 грн;Полтава
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1856951.html;21 406 $;579 000 грн;Кривой Рог
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1856101.html;21 406 $;579 000 грн;Ивано-Франковск
Mitsubishi ASX 2021Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1856778.html;27 464 $;747 000 грн;Днепр (Днепропетровск)
Mitsubishi ASX 2021Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1851777.html;27 618 $;747 000 грн;Кривой Рог
Mitsubishi Outlander 2020Intense 2.0 CVT (145 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1856984.html;28 431 $;769 000 грн;Киев
Mitsubishi L 200 2021Ultimate New 2.4 DI-D AT (181 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-l-200-1784861.html;41 371 $;1 119 000 грн;Харьков
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1827256.html;21 406 $;579 000 грн;Харьков
Mitsubishi Pajero Sport 2020Intense 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1856993.html;47 028 $;1 272 000 грн;Киев
Mitsubishi Pajero Sport 2021Intense 2.4 DI-D MТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1860848.html;38 530 $;1 048 000 грн;Днепр (Днепропетровск)
Mitsubishi ASX 2020Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1856793.html;20 519 $;555 000 грн;Киев
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1844480.html;21 406 $;579 000 грн;Одесса
Mitsubishi ASX 2021Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1838273.html;27 618 $;747 000 грн;Одесса
Mitsubishi Pajero Sport 2020Ultimate 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1854787.html;48 987 $;1 325 000 грн;Одесса
Mitsubishi Outlander 2021Intense 2.0 CVT (145 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1860829.html;28 172 $;762 000 грн;Херсон
Mitsubishi Eclipse Cross 2021Ultimate 1.5 T-MIVEC CVT (150 л.с.) 4x4;https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1860363.html;34 346 $;929 000 грн;Киев
Mitsubishi L 200 2021Ultimate New 2.4 DI-D AT (181 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-l-200-1856271.html;41 371 $;1 119 000 грн;Винница
Mitsubishi Pajero Sport 2021Intense 2.4 DI-D MТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1863279.html;38 746 $;1 048 000 грн;Харьков
Mitsubishi Eclipse Cross 2021Ultimate 1.5 T-MIVEC CVT (150 л.с.) 4x4;https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1860919.html;33 052 $;899 000 грн;Днепр (Днепропетровск)
Mitsubishi Outlander 2021Intense 2.0 CVT (145 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1854757.html;28 283 $;765 000 грн;Киев
Mitsubishi ASX 2021Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1862652.html;27 618 $;747 000 грн;Николаев
Mitsubishi Pajero Sport 2021Ultimate 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1861719.html;50 725 $;1 372 000 грн;Николаев
Mitsubishi Pajero Sport 2021Intense 2.4 DI-D MТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1856995.html;38 746 $;1 048 000 грн;Киев
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1861908.html;21 406 $;579 000 грн;Николаев
Mitsubishi Outlander 2021Ultimate 2.4 CVT (167 л.с.) 4WD 7s;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1857132.html;33 607 $;909 000 грн;Харьков
Mitsubishi Pajero Sport 2021Intense 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1860830.html;46 473 $;1 257 000 грн;Херсон
Mitsubishi L 200 2021Ultimate New 2.4 DI-D AT (181 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-l-200-1863212.html;41 371 $;1 119 000 грн;Краматорск
Mitsubishi L 200 2021Intense New 2.4 DI-D MT (154 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-l-200-1862461.html;37 489 $;1 014 000 грн;Ивано-Франковск
Mitsubishi Eclipse Cross 2021Intense 2.0 MIVEC CVT (150 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1860362.html;27 765 $;751 000 грн;Киев
Mitsubishi Outlander 2021Intense 2.0 CVT (145 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1857130.html;28 283 $;765 000 грн;Харьков
Mitsubishi Outlander 2020Intense 2.0 CVT (145 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1861438.html;28 357 $;767 000 грн;Николаев
Mitsubishi Pajero Sport 2021Ultimate 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1862707.html;50 725 $;1 372 000 грн;Харьков
Mitsubishi Pajero Sport 2021Ultimate 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1857199.html;50 725 $;1 372 000 грн;Киев
Mitsubishi Pajero Sport 2020Ultimate 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1856229.html;48 987 $;1 325 000 грн;Харьков
Mitsubishi Outlander 2020Instyle 2.4 CVT (167 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1854131.html;30 353 $;821 000 грн;Краматорск
Mitsubishi ASX 2020Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1858907.html;27 618 $;747 000 грн;Краматорск
Mitsubishi Outlander 2021Instyle 2.4 CVT (167 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1851943.html;30 649 $;829 000 грн;Полтава
Mitsubishi ASX 2021Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1838367.html;27 618 $;747 000 грн;Полтава
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1851939.html;21 406 $;579 000 грн;Полтава
Mitsubishi ASX 2021Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1843297.html;27 618 $;747 000 грн;Полтава
Mitsubishi Outlander 2021Inform 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1852329.html;22 146 $;599 000 грн;Полтава
Mitsubishi Outlander 2021Inform 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1846436.html;22 146 $;599 000 грн;Одесса
Mitsubishi Eclipse Cross 2021Ultimate 1.5 T-MIVEC CVT (150 л.с.) 4x4;https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1860994.html;33 237 $;899 000 грн;Краматорск
Mitsubishi Eclipse Cross 2021Ultimate 1.5 T-MIVEC CVT (150 л.с.) 4x4;https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1860439.html;33 237 $;899 000 грн;Одесса
Mitsubishi Pajero Sport 2021Ultimate 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1852788.html;50 725 $;1 372 000 грн;Полтава
Mitsubishi Outlander 2021Instyle 2.4 CVT (167 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1861638.html;30 649 $;829 000 грн;Полтава
Mitsubishi Outlander 2021Inform 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1862467.html;22 626 $;612 000 грн;Ивано-Франковск
Mitsubishi ASX 2021Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1861615.html;27 618 $;747 000 грн;Полтава
Mitsubishi Pajero Sport 2020Ultimate 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1856994.html;48 987 $;1 325 000 грн;Киев
Mitsubishi Outlander 2020Ultimate 2.4 CVT (167 л.с.) 4WD 7s;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1862651.html;31 795 $;860 000 грн;Николаев
Mitsubishi Outlander 2021Inform 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1857129.html;22 146 $;599 000 грн;Харьков
Mitsubishi Outlander 2021Invite 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1856988.html;25 104 $;679 000 грн;Киев
Mitsubishi L 200 2021Invite New 2.4 DI-D MT (154 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-l-200-1863211.html;34 716 $;939 000 грн;Краматорск
Mitsubishi Eclipse Cross 2021Invite 2.0 MIVEC CVT (150 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1863215.html;23 773 $;643 000 грн;Краматорск
Mitsubishi Eclipse Cross 2021Invite 2.0 MIVEC CVT (150 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1860993.html;23 773 $;643 000 грн;Краматорск
Mitsubishi Outlander 2021Inform 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1862078.html;22 146 $;599 000 грн;Херсон
Mitsubishi ASX 2021Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1863016.html;27 618 $;747 000 грн;Харьков
Mitsubishi Outlander 2021Instyle 2.4 CVT (167 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1861997.html;30 353 $;821 000 грн;Краматорск
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1859086.html;21 406 $;579 000 грн;Киев
Mitsubishi Outlander 2021Inform 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1856987.html;22 146 $;599 000 грн;Киев
Mitsubishi Eclipse Cross 2020Ultimate 1.5T CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1856979.html;31 758 $;859 000 грн;Киев
Mitsubishi Pajero Sport 2021Ultimate 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1856997.html;50 725 $;1 372 000 грн;Киев
Mitsubishi Pajero Sport 2021Intense 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1856996.html;46 473 $;1 257 000 грн;Киев
Mitsubishi L 200 2020Invite New 2.4 DI-D MT (154 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-l-200-1858906.html;34 716 $;939 000 грн;Краматорск
Mitsubishi Eclipse Cross 2021Ultimate 1.5 T-MIVEC CVT (150 л.с.) 4x4;https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1861037.html;33 237 $;899 000 грн;Одесса
Mitsubishi Outlander 2018Instyle 2.4 CVT (167 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1830246.html;28 468 $;770 000 грн;Одесса
Mitsubishi ASX 2021Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1857753.html;27 618 $;747 000 грн;Харьков
Mitsubishi Outlander 2021Instyle 2.4 CVT (167 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1857784.html;30 353 $;821 000 грн;Харьков
Mitsubishi Eclipse Cross 2021Invite 2.0 MIVEC CVT (150 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1860306.html;23 773 $;643 000 грн;Харьков
Mitsubishi ASX 2021Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1859087.html;27 618 $;747 000 грн;Киев
Mitsubishi Outlander 2021Intense 2.0 CVT (145 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1856989.html;28 172 $;762 000 грн;Киев
Mitsubishi Pajero Sport 2020Intense 2.4 DI-D AТ (181 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1830234.html;46 473 $;1 257 000 грн;Харьков
Mitsubishi Eclipse Cross 2021Intense 2.0 MIVEC CVT (150 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1860307.html;27 765 $;751 000 грн;Харьков
Mitsubishi Eclipse Cross 2021Ultimate 1.5 T-MIVEC CVT (150 л.с.) 4x4;https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1860308.html;33 237 $;899 000 грн;Харьков
Mitsubishi L 200 2021Intense New 2.4 DI-D MT (154 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-l-200-1856982.html;37 489 $;1 014 000 грн;Киев
Mitsubishi Outlander 2021Instyle 2.4 CVT (167 л.с.) 4WD 7s;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1856990.html;30 353 $;821 000 грн;Киев
Mitsubishi ASX 2020Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1858905.html;27 618 $;747 000 грн;Краматорск
Mitsubishi Pajero Sport 2021Ultimate 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1824662.html;50 725 $;1 372 000 грн;Харьков
Mitsubishi Eclipse Cross 2021Ultimate 1.5 T-MIVEC CVT (150 л.с.) 4x4;https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1860361.html;33 237 $;899 000 грн;Киев
Mitsubishi Outlander 2020Ultimate 2.4 CVT (167 л.с.) 4WD 7s;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1860833.html;32 165 $;870 000 грн;Херсон
Mitsubishi Outlander 2021Ultimate 2.4 CVT (167 л.с.) 4WD 7s;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1859568.html;33 607 $;909 000 грн;Киев
Mitsubishi L 200 2021Invite New 2.4 DI-D MT (154 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-l-200-1859567.html;34 716 $;939 000 грн;Киев
Mitsubishi Outlander 2021Instyle 2.4 CVT (167 л.с.) 4WD 7s;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1860096.html;30 353 $;821 000 грн;Житомир
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1860088.html;21 406 $;579 000 грн;Житомир
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1860985.html;21 406 $;579 000 грн;Киев
Mitsubishi Outlander 2021Instyle 2.4 CVT (167 л.с.) 4WD 7s;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1860986.html;30 353 $;821 000 грн;Киев
Mitsubishi Pajero Sport 2021Ultimate 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1860987.html;50 725 $;1 372 000 грн;Киев
