Model;Link;Price usd($);Price UAH;City
Ford Puma 2020Titanium 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-puma-1845386.html;24 338 $;658 300 грн;Тернополь
Ford Transit пасс. 2021Trend Minibus R460 L4H3 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1839257.html;56 936 $;1 540 000 грн;Винница
Ford Kuga 2020Lux 2.0 EcoBlue AT (190 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1847233.html;39 744 $;1 075 000 грн;Днепр (Днепропетровск)
Ford Transit пасс. 2021Trend DC IN 2.0D MT F330 (130 л.с.) L3H2;https://auto.ria.com/newauto/auto-ford-transit-pass-1830653.html;36 145 $;977 641 грн;Винница
Ford Transit Custom 2021Amb Plus F300 2.0D MT (130 л.с.) L1H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1858737.html;33 977 $;919 000 грн;Тернополь
Ford Tourneo Custom 2021Individual 2.0 TDI AT F320 (185 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1817130.html;54 902 $;1 485 000 грн;Днепр (Днепропетровск)
Ford Transit пасс. 2021Trend DC IN 2.0D MT F330 (130 л.с.) L3H2;https://auto.ria.com/newauto/auto-ford-transit-pass-1830369.html;38 265 $;1 035 000 грн;Винница
Ford Tourneo Custom 2021Trend 2.0 TDI MT F320 (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1810168.html;43 996 $;1 190 000 грн;Винница
Ford F-150 2021Raptor 3.5 AT (450 л.с.) SuperCab AWD;https://auto.ria.com/newauto/auto-ford-f-150-1854870.html;221 080 $;5 979 758 грн;Киев
Ford Transit груз. 2020Trend 2.0D MT F350 (130 л.с.) L3H3;https://auto.ria.com/newauto/auto-ford-transit-gruz-1791537.html;36 897 $;998 000 грн;Винница
Ford Transit пасс. 2021Trend Minibus R460 L4H3 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1861085.html;53 978 $;1 460 000 грн;Винница
Ford EcoSport 2020Titanium 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-ecosport-1840742.html;20 519 $;555 000 грн;Днепр (Днепропетровск)
Ford Tourneo Custom 2021Trend 2.0 TDI AT F320 (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1810167.html;46 325 $;1 253 000 грн;Винница
Ford Ranger 2020XLT Двойная 2.0D EcoBlue MT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1816793.html;35 862 $;970 000 грн;Винница
Ford Ranger 2020Limited Двойная 2.0D EcoBlue AT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1861465.html;45 881 $;1 241 000 грн;Днепр (Днепропетровск)
Ford Ranger 2020Limited Двойная 2.0D EcoBlue AT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1811864.html;47 323 $;1 280 000 грн;Винница
Ford Transit пасс. 2021Trend Minibus R460 L4H3 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1795721.html;53 239 $;1 440 000 грн;Винница
Ford Ranger 2021WildTrak Двойная 2.0D EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1823371.html;50 000 $;1 352 400 грн;Винница
Ford Kuga 2020Titanium 	1.5 EcoBlue AT (120 л.с.);https://auto.ria.com/newauto/auto-ford-kuga-1859634.html;30 849 $;834 403 грн;Николаев
Ford Ranger 2021Individual Двойная 2.0D EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1829269.html;49 542 $;1 340 000 грн;Винница
Ford Transit груз. 2021base Рефрижератор;https://auto.ria.com/newauto/auto-ford-transit-gruz-1855083.html;55 800 $;1 509 278 грн;Винница
Ford Ranger 2020XLT Двойная 2.0D EcoBlue MT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1859719.html;38 154 $;1 032 000 грн;Днепр (Днепропетровск)
Ford Kuga 2020ST-Line 2.0 EcoBlue AT (190 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1860219.html;41 610 $;1 125 464 грн;Черкассы
Ford Kuga 2020Lux 2.0 EcoBlue AT (190 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1846526.html;41 230 $;1 115 190 грн;Киев
Ford Ranger 2021WildTrak Двойная 2.0D EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1847356.html;51 353 $;1 389 000 грн;Тернополь
Ford Transit пасс. 2021Trend Minibus R410 L3H2 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1808156.html;49 172 $;1 330 000 грн;Винница
Ford Transit груз. 2020Trend 2.0D MT F350 (130 л.с.) L2H2;https://auto.ria.com/newauto/auto-ford-transit-gruz-1832589.html;35 123 $;950 000 грн;Винница
Ford Transit пасс. 2021Trend Minibus R410 L3H2 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1812233.html;49 542 $;1 340 000 грн;Винница
Ford Focus 2021Trend 1.5 MT (120 л.с.);https://auto.ria.com/newauto/auto-ford-focus-1812227.html;24 475 $;662 000 грн;Винница
Ford Ranger 2021Individual Двойная 2.0D EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1817112.html;51 760 $;1 400 000 грн;Днепр (Днепропетровск)
Ford Ranger 2020XLT Двойная 2.0D EcoBlue MT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1858857.html;38 544 $;1 042 548 грн;Кропивницкий (Кировоград)
Ford EcoSport 2020Titanium 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-ecosport-1845567.html;21 354 $;577 594 грн;Киев
Ford EcoSport 2020Lux 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-ecosport-1843301.html;21 745 $;588 145 грн;Одесса
Ford Transit груз. 20202.0 TDCi MT 350 (130 л.с.) L3 FWD;https://auto.ria.com/newauto/auto-ford-transit-gruz-1822788.html;43 562 $;1 178 265 грн;Винница
Ford Puma 2020Titanium 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-puma-1845608.html;24 832 $;671 643 грн;Одесса
Ford Kuga 2020Titanium 	1.5 EcoBlue AT (120 л.с.);https://auto.ria.com/newauto/auto-ford-kuga-1862387.html;32 202 $;871 000 грн;Черновцы
Ford Ranger 2020Limited Двойная 2.0D EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1849502.html;51 020 $;1 380 000 грн;Тернополь
Ford Transit пасс. 2021Trend Minibus R460 L4H3 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1811723.html;53 239 $;1 440 000 грн;Винница
Ford Transit пасс. 2021Trend DC IN 2.0D MT F330 (130 л.с.) L3H2;https://auto.ria.com/newauto/auto-ford-transit-pass-1850825.html;38 450 $;1 040 000 грн;Ивано-Франковск
Ford Transit груз. 2021Trend 2.0D MT F350 (130 л.с.) L3H3;https://auto.ria.com/newauto/auto-ford-transit-gruz-1836965.html;38 080 $;1 030 000 грн;Харьков
Ford Transit Connect груз. 2020Trend  1.5D MT 230L2 (100 л.с.);https://auto.ria.com/newauto/auto-ford-transit-connect-gruz-1834974.html;26 580 $;718 938 грн;Тернополь
Ford Transit груз. 2020Trend 2.0D MT R470 (170 л.с.) L4H3;https://auto.ria.com/newauto/auto-ford-transit-gruz-1855484.html;42 373 $;1 146 102 грн;Николаев
Ford Transit пасс. 2021Trend Minibus R410 L3H2 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1721060.html;49 172 $;1 330 000 грн;Винница
Ford Puma 2020ST-Line 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-puma-1858373.html;26 434 $;715 000 грн;Днепр (Днепропетровск)
Ford Transit груз. 20202.0 TDCi MT 350 (130 л.с.) L2 FWD;https://auto.ria.com/newauto/auto-ford-transit-gruz-1810318.html;40 030 $;1 082 730 грн;Винница
Ford Kuga 2020ST-Line 2.0 EcoBlue AT (190 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1852246.html;40 631 $;1 099 000 грн;Ивано-Франковск
Ford Transit пасс. 2020Trend Minibus R460 L4H3 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1812235.html;70 615 $;1 910 000 грн;Винница
Ford Transit Custom 2020Trend F320 2.0D MT (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1863204.html;40 668 $;1 100 000 грн;Днепр (Днепропетровск)
Ford Transit Custom 2020Trend DC F320 2.0D MT (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1839846.html;39 398 $;1 065 628 грн;Киев
Ford Transit пасс. 2021Trend Minibus R460 L4H3 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1808157.html;53 608 $;1 450 000 грн;Винница
Ford Puma 2020ST-Line 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-puma-1858371.html;26 287 $;711 000 грн;Днепр (Днепропетровск)
Ford Puma 2020ST-Line 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-puma-1846534.html;27 802 $;751 983 грн;Киев
Ford Puma 2020ST-Line 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-puma-1852116.html;26 018 $;703 743 грн;Николаев
Ford Ranger 2020XL+ Двойная 2.0D EcoBlue MT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1863037.html;35 492 $;960 000 грн;Винница
Ford Transit груз. 2020Trend 2.0D MT R470 (170 л.с.) L4H3;https://auto.ria.com/newauto/auto-ford-transit-gruz-1808155.html;43 626 $;1 180 000 грн;Винница
Ford Transit пасс. 2021Trend Minibus R460 L4H3 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1810135.html;70 985 $;1 920 000 грн;Винница
Ford Transit груз. 2021Ambiente 2.0D MT (170 л.с.) 470 L5H1 RWD;https://auto.ria.com/newauto/auto-ford-transit-gruz-1859563.html;46 976 $;1 270 615 грн;Винница
Ford Transit груз. 2021Individual 2.0D MT F350 (130 л.с.) L2H2;https://auto.ria.com/newauto/auto-ford-transit-gruz-1817269.html;36 786 $;995 000 грн;Днепр (Днепропетровск)
Ford EcoSport 2020ST-Line 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-ecosport-1839841.html;22 996 $;621 993 грн;Киев
Ford Transit Connect груз. 2021Trend  1.5D MT 230L2 (100 л.с.);https://auto.ria.com/newauto/auto-ford-transit-connect-gruz-1836740.html;28 718 $;776 777 грн;Киев
Ford Transit пасс. 2021Trend Minibus R460 L4H3 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1824879.html;54 327 $;1 469 429 грн;Киев
Ford Mustang GT 2021Premium 5.0 AT (460 л.с.);https://auto.ria.com/newauto/auto-ford-mustang-gt-1860386.html;66 437 $;1 796 983 грн;Ивано-Франковск
Ford Focus 2020Trend Edition 1.5 AT (120 л.с.);https://auto.ria.com/newauto/auto-ford-focus-1848522.html;23 357 $;631 752 грн;Краматорск
Ford Puma 2020Lux 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-puma-1846492.html;27 840 $;753 003 грн;Краматорск
Ford Mustang Mach-E 2021GT Performance Edition 98.8kWh AT (459 к.с.) AWD;https://auto.ria.com/newauto/auto-ford-mustang-mach-e-1820456.html;85 000 $;2 299 080 грн;Киев
Ford Transit груз. 20202.0 TDCi MT 350 (130 л.с.) L2 FWD;https://auto.ria.com/newauto/auto-ford-transit-gruz-1810383.html;36 232 $;980 000 грн;Винница
Ford Puma 2020ST-Line 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-puma-1845323.html;26 308 $;711 584 грн;Днепр (Днепропетровск)
Ford Tourneo Custom 2021Titanium 2.0 TDI AT F320 (185 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1831914.html;55 937 $;1 512 973 грн;Киев
Ford Tourneo Connect пасс. 2021Trend  1.5D MT (100 л.с.) L1;https://auto.ria.com/newauto/auto-ford-tourneo-connect-pass-1826595.html;31 871 $;862 046 грн;Киев
Ford EcoSport 2020Titanium 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-ecosport-1849217.html;21 060 $;569 627 грн;Днепр (Днепропетровск)
Ford Transit Custom 2021Trend F320 2.0D MT (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1852926.html;40 931 $;40 931 $;Днепр (Днепропетровск)
Ford Tourneo Custom 2021Trend 2.0 TDI AT F320 (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1862769.html;46 976 $;1 270 615 грн;Полтава
Ford Ranger 2020WildTrak Двойная 2.0D EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1856586.html;50 493 $;1 365 736 грн;Николаев
Ford Ranger 2020WildTrak Двойная 2.0D EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1844358.html;52 792 $;1 427 905 грн;Киев
Ford Transit пасс. 2021Trend Minibus R460 L4H3 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1835812.html;52 499 $;1 420 000 грн;Ивано-Франковск
Ford Kuga 2021Titanium Plus 1.5 EcoBoost AT (182 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1863954.html;36 905 $;998 200 грн;Тернополь
Ford Transit пасс. 2021Trend DC IN 2.0D MT F350 (130 л.с.) L3H2;https://auto.ria.com/newauto/auto-ford-transit-pass-1821529.html;41 413 $;1 120 132 грн;Днепр (Днепропетровск)
Ford Transit пасс. 2020Trend Minibus R410 L3H2 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1857575.html;49 542 $;1 340 000 грн;Днепр (Днепропетровск)
Ford Transit пасс. 2021Individual Minibus R410 L3H2 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1816835.html;50 651 $;1 370 001 грн;Днепр (Днепропетровск)
Ford Fiesta 2020Connected 1.0 Ecoboost MT (95 л.с.);https://auto.ria.com/newauto/auto-ford-fiesta-1832837.html;21 372 $;578 074 грн;Киев
Ford EcoSport 2020Lux 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-ecosport-1862623.html;22 442 $;607 000 грн;Тернополь
Ford Transit пасс. 2021Trend DC IN 2.0D MT F330 (130 л.с.) L3H2;https://auto.ria.com/newauto/auto-ford-transit-pass-1833740.html;39 910 $;1 079 492 грн;Киев
Ford Transit пасс. 2021Trend Minibus R460 L4H3 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1860509.html;52 055 $;1 407 990 грн;Днепр (Днепропетровск)
Ford Transit груз. 2021base Рефрижератор;https://auto.ria.com/newauto/auto-ford-transit-gruz-1855087.html;56 000 $;1 514 688 грн;Винница
Ford Focus 2020Trend Edition 1.5 AT (120 л.с.);https://auto.ria.com/newauto/auto-ford-focus-1817148.html;23 699 $;641 000 грн;Днепр (Днепропетровск)
Ford Transit груз. 2020Trend 2.0D MT R470 (170 л.с.) L4H3;https://auto.ria.com/newauto/auto-ford-transit-gruz-1843149.html;43 798 $;1 184 635 грн;Днепр (Днепропетровск)
Ford Transit пасс. 2021Trend Minibus R410 L3H2 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1835949.html;49 726 $;1 345 000 грн;Днепр (Днепропетровск)
Ford Ranger 2020Limited Двойная 2.0D EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1856945.html;51 020 $;1 379 987 грн;Тернополь
Ford Transit Custom 2021Amb Plus F340 2.0D MT (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1861993.html;41 347 $;1 118 358 грн;Краматорск
Ford Tourneo Connect пасс. 2021Trend  1.5D MT (100 л.с.) L2;https://auto.ria.com/newauto/auto-ford-tourneo-connect-pass-1858631.html;31 999 $;865 511 грн;Днепр (Днепропетровск)
Ford EcoSport 2020Titanium 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-ecosport-1854055.html;20 593 $;556 996 грн;Мукачево
Ford Ranger 2021WildTrak Двойная 2.0D EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1862107.html;51 410 $;1 390 548 грн;Краматорск
Ford EcoSport 2020Titanium 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-ecosport-1852117.html;20 827 $;563 338 грн;Николаев
Ford Transit Connect груз. 2019Trend  1.5D MT 200L1 (100 л.с.);https://auto.ria.com/newauto/auto-ford-transit-connect-gruz-1838245.html;24 463 $;661 675 грн;Николаев
Ford Transit груз. 2020Trend 2.0D MT F350 (130 л.с.) L3H3;https://auto.ria.com/newauto/auto-ford-transit-gruz-1834793.html;36 385 $;984 138 грн;Одесса
Ford Kuga 2020Lux 2.0 EcoBlue AT (190 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1846497.html;40 154 $;1 086 094 грн;Краматорск
Ford Transit пасс. 2021Trend Kombi 2.0D MT F310 (170 л.с.) L2H2;https://auto.ria.com/newauto/auto-ford-transit-pass-1810414.html;46 584 $;1 260 000 грн;Винница
Ford Ranger 2020XLT Двойная 2.0D EcoBlue MT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1838035.html;38 746 $;1 048 000 грн;Краматорск
Ford Kuga 2020ST-Line 2.0 EcoBlue AT (190 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1860511.html;41 353 $;1 118 516 грн;Днепр (Днепропетровск)
Ford Transit груз. 2021Individual 2.0D MT F350 (130 л.с.) L3H3;https://auto.ria.com/newauto/auto-ford-transit-gruz-1811365.html;38 265 $;1 035 000 грн;Днепр (Днепропетровск)
Ford Kuga 2021Titanium 1.5 EcoBoost AT (182 л.с.);https://auto.ria.com/newauto/auto-ford-kuga-1863381.html;31 610 $;855 000 грн;Днепр (Днепропетровск)
Ford Kuga 2020Titanium 2.0 EcoBlue AT (190 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1861600.html;35 379 $;956 924 грн;Днепр (Днепропетровск)
Ford Kuga 2020ST-Line 2.0 EcoBlue AT (190 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1845320.html;41 460 $;1 121 423 грн;Днепр (Днепропетровск)
Ford Tourneo Custom 2021Titanium 2.0 TDI AT F320 (185 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1858626.html;53 062 $;1 435 219 грн;Днепр (Днепропетровск)
Ford Ranger 2020XL+ Двойная 2.0D EcoBlue MT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1862660.html;37 123 $;1 004 100 грн;Тернополь
Ford Kuga 2021Titanium 1.5 EcoBoost AT (182 л.с.);https://auto.ria.com/newauto/auto-ford-kuga-1863382.html;31 980 $;865 000 грн;Днепр (Днепропетровск)
Ford Transit Custom 2021Amb Plus F300 2.0D MT (130 л.с.) L1H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1844718.html;35 507 $;960 405 грн;Киев
Ford Tourneo Connect пасс. 2021Trend  1.5D MT (100 л.с.) L2;https://auto.ria.com/newauto/auto-ford-tourneo-connect-pass-1817132.html;32 498 $;879 000 грн;Днепр (Днепропетровск)
Ford Ranger 2020WildTrak Двойная 2.0D EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1847249.html;50 674 $;1 370 619 грн;Днепр (Днепропетровск)
Ford Ranger 2020WildTrak Двойная 2.0D EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1856585.html;50 493 $;1 365 736 грн;Николаев
Ford Ranger 2020Limited Двойная 2.0D EcoBlue AT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1847248.html;45 793 $;1 238 609 грн;Днепр (Днепропетровск)
Ford Kuga 2021Titanium 1.5 EcoBoost AT (182 л.с.);https://auto.ria.com/newauto/auto-ford-kuga-1863383.html;31 980 $;865 000 грн;Днепр (Днепропетровск)
Ford Tourneo Custom 2021Trend 2.0 TDI MT F320 (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1858741.html;47 184 $;1 276 244 грн;Тернополь
Ford Kuga 2021Titanium 1.5 EcoBoost AT (182 л.с.);https://auto.ria.com/newauto/auto-ford-kuga-1860654.html;31 410 $;849 565 грн;Днепр (Днепропетровск)
Ford Tourneo Custom 2021Titanium 2.0 TDI AT F320 (185 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1858745.html;55 280 $;1 495 205 грн;Тернополь
Ford Kuga 2020Titanium 	1.5 EcoBlue AT (120 л.с.);https://auto.ria.com/newauto/auto-ford-kuga-1861597.html;30 630 $;828 467 грн;Днепр (Днепропетровск)
Ford Ranger 2020Limited Двойная 2.0D EcoBlue AT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1832565.html;45 148 $;1 221 160 грн;Одесса
Ford Ranger 2021Raptor 2.0 EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1843281.html;74 867 $;2 025 000 грн;Тернополь
Ford Transit Connect груз. 2021Individual 1.5D MT 230L2 (100 л.с.);https://auto.ria.com/newauto/auto-ford-transit-connect-gruz-1817258.html;27 913 $;755 000 грн;Днепр (Днепропетровск)
Ford Ranger 2020WildTrak Двойная 2.0D EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1844502.html;48 970 $;1 324 529 грн;Одесса
Ford Kuga 2021Titanium 1.5 EcoBoost AT (182 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1863245.html;35 200 $;952 084 грн;Мукачево
Ford Transit пасс. 2020Trend Minibus R410 L3H2 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1821079.html;47 825 $;1 293 576 грн;Одесса
Ford Transit пасс. 2020Trend Minibus R410 L3H2 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1824881.html;51 501 $;1 393 010 грн;Киев
Ford Tourneo Custom 2020Trend 2.0 TDI MT F320 (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1834958.html;41 898 $;1 133 259 грн;Тернополь
Ford Ranger 2020XLT Двойная 2.0D EcoBlue MT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1847247.html;37 031 $;1 001 623 грн;Днепр (Днепропетровск)
Ford Ranger 2020Limited Двойная 2.0D EcoBlue AT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1859678.html;45 093 $;1 219 663 грн;Полтава
Ford Transit груз. 2020Trend 2.0D MT F350 (130 л.с.) L3H3;https://auto.ria.com/newauto/auto-ford-transit-gruz-1853257.html;35 674 $;964 903 грн;Полтава
Ford Ranger 2020Limited Двойная 2.0D EcoBlue AT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1852173.html;46 405 $;1 255 171 грн;Полтава
Ford Kuga 2020Titanium 	1.5 EcoBlue AT (120 л.с.);https://auto.ria.com/newauto/auto-ford-kuga-1845204.html;31 204 $;844 000 грн;Днепр (Днепропетровск)
Ford Kuga 2021Titanium 1.5 EcoBoost AT (182 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1863205.html;34 753 $;940 000 грн;Днепр (Днепропетровск)
Ford Transit пасс. 2021Trend Minibus R410 L3H2 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1838915.html;49 105 $;1 328 179 грн;Краматорск
Ford Tourneo Connect пасс. 2021Individual 1.5D MT (120 л.с.) (7s) L2;https://auto.ria.com/newauto/auto-ford-tourneo-connect-pass-1821990.html;32 742 $;885 609 грн;Одесса
Ford Kuga 2020Titanium 2.0 EcoBlue AT (190 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1863845.html;35 973 $;973 000 грн;Тернополь
Ford Transit Custom 2020Trend F320 2.0D MT (130 л.с.) L1H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1819684.html;40 948 $;1 107 557 грн;Киев
Ford Kuga 2020ST-Line 2.0 EcoBlue AT (190 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1852114.html;41 380 $;1 119 256 грн;Николаев
Ford Tourneo Custom 2020Trend 2.0 TDI MT F320 (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1851696.html;38 028 $;1 028 593 грн;Полтава
Ford Transit груз. 2020Trend 2.0D MT R470 (170 л.с.) L4H3;https://auto.ria.com/newauto/auto-ford-transit-gruz-1836184.html;43 173 $;1 167 756 грн;Полтава
Ford Transit Custom 2020Trend DC F320 2.0D MT (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1838429.html;38 741 $;1 047 861 грн;Тернополь
Ford Transit Custom 2021Amb Plus F320 2.0D MT (130 л.с.) L2H2;https://auto.ria.com/newauto/auto-ford-transit-custom-1811364.html;36 786 $;995 000 грн;Днепр (Днепропетровск)
Ford Transit груз. 2020Trend 2.0D MT R470 (170 л.с.) L4H3;https://auto.ria.com/newauto/auto-ford-transit-gruz-1850497.html;45 475 $;1 230 000 грн;Днепр (Днепропетровск)
Ford Transit пасс. 2021Trend Minibus R460 L4H3 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1835951.html;53 054 $;1 435 000 грн;Днепр (Днепропетровск)
Ford Transit пасс. 2021Individual Minibus R460 L4H3 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1816836.html;52 869 $;1 430 000 грн;Днепр (Днепропетровск)
Ford Puma 2020Lux 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-puma-1858605.html;27 840 $;753 017 грн;Мукачево
Ford Tourneo Custom 2020Trend 2.0 TDI MT F320 (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1815657.html;46 776 $;1 265 207 грн;Киев
Ford Ranger 2021Individual 2.0 EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1856948.html;75 052 $;2 030 000 грн;Днепр (Днепропетровск)
Ford Transit груз. 2021Individual 2.0 TDCi MT 350 (130 л.с.) L3 FWD;https://auto.ria.com/newauto/auto-ford-transit-gruz-1825484.html;43 441 $;1 175 000 грн;Днепр (Днепропетровск)
Ford Fiesta 2020Connected 1.0 Ecoboost MT (95 л.с.);https://auto.ria.com/newauto/auto-ford-fiesta-1862440.html;18 127 $;490 293 грн;Днепр (Днепропетровск)
Ford Transit Custom 2020Trend DC F320 2.0D MT (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1860823.html;37 526 $;1 015 000 грн;Львов
Ford Focus 2020Connected 1.5 AT (120 л.с.);https://auto.ria.com/newauto/auto-ford-focus-1858639.html;24 445 $;661 199 грн;Днепр (Днепропетровск)
Ford Transit пасс. 2021Individual DC IN 2.0D MT F330 (130 л.с.) L3H2;https://auto.ria.com/newauto/auto-ford-transit-pass-1817129.html;39 005 $;1 055 000 грн;Днепр (Днепропетровск)
Ford Focus 2020Trend Edition 1.5 AT (120 л.с.);https://auto.ria.com/newauto/auto-ford-focus-1841127.html;22 497 $;608 512 грн;Днепр (Днепропетровск)
