Model;Link;Price usd($);Price UAH;City
Mazda CX-5 2021Touring S 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1850234.html;29 906 $;808 900 грн;Одесса
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1863501.html;29 108 $;785 900 грн;Полтава
Mazda CX-3 2021Touring + 2.0 SkyActiv-G АТ (121 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-3-1834075.html;25 015 $;676 600 грн;Днепр (Днепропетровск)
Mazda CX-3 2021Touring + 2.0 SkyActiv-G АТ (121 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-3-1844792.html;25 015 $;676 600 грн;Днепр (Днепропетровск)
Mazda CX-5 2021Touring S 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1856328.html;29 906 $;808 900 грн;Киев
Mazda 6 2021Touring 2.0 AТ (165 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1863492.html;27 371 $;739 000 грн;Полтава
Mazda 6 2021Top+ 2.5T AТ (231 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1860232.html;40 528 $;1 096 200 грн;Черкассы
Mazda 6 2021Premium+ 2.5T AТ (231 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1863782.html;38 816 $;1 049 900 грн;Черкассы
Mazda CX-5 2021Black Edition 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1862564.html;30 608 $;826 400 грн;Полтава
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1858928.html;29 056 $;785 900 грн;Ивано-Франковск
Mazda CX-9 2021Top 2.5 АТ (231 л.с.) AWD;https://auto.ria.com/newauto/auto-mazda-cx-9-1864241.html;56 137 $;1 518 400 грн;Днепр (Днепропетровск)
Mazda 6 2021Touring 2.0 AТ (165 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1860095.html;27 371 $;739 000 грн;Полтава
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1861639.html;29 056 $;785 900 грн;Ивано-Франковск
Mazda CX-30 2021Executive 2.0 SkyActive AT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-30-1842842.html;31 951 $;864 200 грн;Харьков
Mazda CX-3 2021Style + 2.0 SkyActiv-G АТ (121 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-3-1859050.html;28 357 $;767 000 грн;Одесса
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1831269.html;29 056 $;785 900 грн;Днепр (Днепропетровск)
Mazda CX-3 2021Touring + 2.0 SkyActiv-G АТ (121 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-3-1845936.html;25 015 $;676 600 грн;Одесса
Mazda 6 2021Style+ 2.5 AТ (194 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1847585.html;30 649 $;829 000 грн;Одесса
Mazda CX-9 2021Style 2.5 АТ (231 л.с.) AWD;https://auto.ria.com/newauto/auto-mazda-cx-9-1861710.html;43 253 $;1 169 900 грн;Одесса
Mazda CX-9 2021Top 2.5 АТ (231 л.с.) AWD;https://auto.ria.com/newauto/auto-mazda-cx-9-1859156.html;56 137 $;1 518 400 грн;Одесса
Mazda CX-5 2021Touring Black Edition 2.0 SkyActiv-G AT (165 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1860135.html;33 208 $;898 200 грн;Одесса
Mazda CX-30 2021Premium 2.0 SkyActive AT (150 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-30-1859544.html;33 326 $;901 400 грн;Одесса
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1861736.html;29 056 $;785 900 грн;Одесса
Mazda CX-5 2021Touring Black Edition 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1852560.html;30 572 $;826 900 грн;Днепр (Днепропетровск)
Mazda CX-9 2021Style 2.5 АТ (231 л.с.) AWD;https://auto.ria.com/newauto/auto-mazda-cx-9-1860182.html;43 253 $;1 169 900 грн;Черкассы
Mazda 6 2021Touring 2.0 AТ (165 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1847490.html;27 322 $;739 000 грн;Днепр (Днепропетровск)
Mazda CX-3 2021Style + 2.0 SkyActiv-G АТ (121 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-3-1850071.html;28 357 $;767 000 грн;Днепр (Днепропетровск)
Mazda CX-5 2021Top 2.5 SkyActiv-G AT (194 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1861605.html;41 838 $;1 129 600 грн;Полтава
Mazda 6 2021Touring 2.0 AТ (165 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1860234.html;27 322 $;739 000 грн;Черкассы
Mazda CX-9 2021Top 2.5 АТ (231 л.с.) AWD;https://auto.ria.com/newauto/auto-mazda-cx-9-1847602.html;55 309 $;1 496 000 грн;Одесса
Mazda CX-5 2021Black Edition 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1862878.html;30 626 $;826 900 грн;Полтава
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1861614.html;29 108 $;785 900 грн;Полтава
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1831275.html;31 692 $;857 200 грн;Днепр (Днепропетровск)
Mazda CX-30 2021Executive 2.0 SkyActive AT (150 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-30-1855875.html;30 017 $;811 900 грн;Одесса
Mazda CX-9 2020Top 2.5 АТ (231 л.с.) AWD;https://auto.ria.com/newauto/auto-mazda-cx-9-1836845.html;53 424 $;1 445 000 грн;Запорожье
Mazda MX-5 2021Top Hard Top 2.0 SkyActiv-G AT (184 л.с.);https://auto.ria.com/newauto/auto-mazda-mx-5-1860283.html;40 916 $;1 106 700 грн;Днепр (Днепропетровск)
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1862913.html;29 108 $;785 900 грн;Полтава
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1862918.html;29 108 $;785 900 грн;Полтава
Mazda CX-5 2021Touring 2.5 SkyActiv-G AT (194 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-5-1848414.html;30 368 $;821 400 грн;Днепр (Днепропетровск)
Mazda CX-5 2021Top 2.5 SkyActiv-G AT (194 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1862875.html;41 838 $;1 129 600 грн;Полтава
Mazda CX-5 2021Touring S 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1843005.html;29 906 $;808 900 грн;Днепр (Днепропетровск)
Mazda 6 2021Top+ 2.5T AТ (231 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1860152.html;40 600 $;1 096 200 грн;Полтава
Mazda CX-30 2021Style 2.0 SkyActive AT (150 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-30-1835336.html;27 969 $;756 500 грн;Днепр (Днепропетровск)
Mazda CX-5 2021Top 2.5 SkyActiv-G AT (194 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1839955.html;41 763 $;1 129 600 грн;Днепр (Днепропетровск)
Mazda CX-5 2021Top 2.5 SkyActiv-G AT (194 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1845329.html;41 763 $;1 129 600 грн;Днепр (Днепропетровск)
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1830551.html;29 056 $;785 900 грн;Днепр (Днепропетровск)
Mazda CX-5 2021Top 2.5 SkyActiv-G AT (194 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1845175.html;41 763 $;1 129 600 грн;Днепр (Днепропетровск)
Mazda CX-5 2021Top 2.5 SkyActiv-G AT (194 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1861981.html;41 763 $;1 129 600 грн;Черкассы
Mazda CX-5 2021Touring S 2.0 SkyActiv-G AT (165 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1844798.html;32 542 $;880 200 грн;Днепр (Днепропетровск)
Mazda 6 2021Top+ 2.5T AТ (231 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1864242.html;40 528 $;1 096 200 грн;Днепр (Днепропетровск)
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1845902.html;29 056 $;785 900 грн;Одесса
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1848018.html;29 056 $;785 900 грн;Днепр (Днепропетровск)
Mazda CX-5 2021Black Edition 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1861583.html;30 949 $;837 100 грн;Черкассы
Mazda CX-3 2020Touring + 2.0 SkyActiv-G АТ (150 л.с.) AWD;https://auto.ria.com/newauto/auto-mazda-cx-3-1859154.html;24 878 $;672 900 грн;Одесса
Mazda CX-3 2021Touring S+ 2.0 SkyActiv-G АТ (121 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-3-1860228.html;25 884 $;700 100 грн;Одесса
Mazda CX-5 2021Touring S 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1861978.html;30 283 $;819 100 грн;Черкассы
Mazda CX-5 2021Top 2.5 SkyActiv-G AT (194 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1845188.html;41 763 $;1 129 600 грн;Днепр (Днепропетровск)
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1830664.html;29 056 $;785 900 грн;Днепр (Днепропетровск)
Mazda CX-30 2021Premium 2.0 SkyActive AT (150 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-30-1859014.html;33 326 $;901 400 грн;Одесса
Mazda CX-30 2021Executive 2.0 SkyActive AT (150 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-30-1860223.html;30 017 $;811 900 грн;Одесса
Mazda CX-5 2021Touring 2.5 SkyActiv-G AT (194 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-5-1834140.html;30 368 $;821 400 грн;Днепр (Днепропетровск)
Mazda CX-9 2021Style 2.5 АТ (231 л.с.) AWD;https://auto.ria.com/newauto/auto-mazda-cx-9-1860132.html;43 253 $;1 169 900 грн;Одесса
Mazda CX-30 2021Style 2.0 SkyActive AT (150 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-30-1859008.html;27 969 $;756 500 грн;Одесса
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1830563.html;29 056 $;785 900 грн;Днепр (Днепропетровск)
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1859941.html;29 056 $;785 900 грн;Харьков
Mazda CX-5 2021Touring S 2.0 SkyActiv-G AT (165 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1860430.html;33 041 $;893 700 грн;Черкассы
Mazda CX-3 2021Style + 2.0 SkyActiv-G АТ (121 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-3-1855678.html;28 357 $;767 000 грн;Одесса
Mazda CX-30 2021Premium 2.0 SkyActive AT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-30-1851605.html;35 034 $;947 600 грн;Одесса
Mazda CX-30 2021Style 2.0 SkyActive AT (150 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-30-1861674.html;27 969 $;756 500 грн;Николаев
Mazda CX-5 2021Touring S 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1850110.html;29 906 $;808 900 грн;Одесса
Mazda CX-5 2021Touring S 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1850102.html;29 906 $;808 900 грн;Одесса
Mazda CX-5 2020Style+ 2.5 SkyActiv-G AT (194 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1839968.html;38 986 $;1 054 500 грн;Запорожье
Mazda 6 2020Top 2.5 AТ (194 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1839635.html;35 870 $;970 200 грн;Запорожье
Mazda MX-5 2020100th Anniversary Edition Hard Top 2.0 SkyActiv-G MT (184 л.с.);https://auto.ria.com/newauto/auto-mazda-mx-5-1862654.html;40 617 $;1 098 600 грн;Днепр (Днепропетровск)
Mazda MX-5 2021100th Anniversary Edition Hard Top 2.0 SkyActiv-G AT (184 л.с.);https://auto.ria.com/newauto/auto-mazda-mx-5-1862653.html;42 613 $;1 152 600 грн;Днепр (Днепропетровск)
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1831976.html;31 692 $;857 200 грн;Днепр (Днепропетровск)
Mazda MX-5 2021Top Hard Top 2.0 SkyActiv-G MT (184 л.с.);https://auto.ria.com/newauto/auto-mazda-mx-5-1838695.html;38 920 $;1 052 700 грн;Днепр (Днепропетровск)
Mazda CX-3 2021Touring S+ 2.0 SkyActiv-G АТ (121 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-3-1851508.html;25 884 $;700 100 грн;Днепр (Днепропетровск)
Mazda 6 2021Black Edition 2.5T AТ (231 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1861708.html;39 840 $;1 077 600 грн;Николаев
Mazda 6 2020Touring 2.0 AТ (165 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1862678.html;27 577 $;745 900 грн;Николаев
Mazda 6 2021Touring 2.0 AТ (165 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1861706.html;27 322 $;739 000 грн;Николаев
Mazda CX-9 2021Top 2.5 АТ (231 л.с.) AWD;https://auto.ria.com/newauto/auto-mazda-cx-9-1851470.html;56 137 $;1 518 400 грн;Запорожье
Mazda 6 2021Premium+ Black Edition 2.5T AТ (231 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1857744.html;39 330 $;1 063 800 грн;Днепр (Днепропетровск)
Mazda 6 2021Premium+ 2.5T AТ (231 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1857743.html;38 816 $;1 049 900 грн;Днепр (Днепропетровск)
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1862916.html;29 108 $;785 900 грн;Полтава
Mazda CX-5 2021Touring S 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1862917.html;29 960 $;808 900 грн;Полтава
Mazda CX-3 2021Style + 2.0 SkyActiv-G АТ (121 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-3-1853985.html;28 357 $;767 000 грн;Запорожье
Mazda CX-5 2021Top 2.5 SkyActiv-G AT (194 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1855540.html;41 763 $;1 129 600 грн;Днепр (Днепропетровск)
Mazda CX-9 2021Style 2.5 АТ (231 л.с.) AWD;https://auto.ria.com/newauto/auto-mazda-cx-9-1863608.html;43 253 $;1 169 900 грн;Запорожье
Mazda MX-5 2021Top Soft Top 2.0 SkyActiv-G MT (184 л.с.);https://auto.ria.com/newauto/auto-mazda-mx-5-1858057.html;35 925 $;971 700 грн;Днепр (Днепропетровск)
Mazda CX-5 2021Touring 2.5 SkyActiv-G AT (194 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-5-1861707.html;30 368 $;821 400 грн;Николаев
Mazda CX-5 2021Style+ 2.5 SkyActiv-G AT (194 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1831098.html;38 243 $;1 034 400 грн;Днепр (Днепропетровск)
Mazda CX-30 2021Premium 2.0 SkyActive AT (150 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-30-1855549.html;33 326 $;901 400 грн;Днепр (Днепропетровск)
Mazda CX-30 2021Premium 2.0 SkyActive AT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-30-1855551.html;35 034 $;947 600 грн;Днепр (Днепропетровск)
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1855543.html;29 056 $;785 900 грн;Днепр (Днепропетровск)
Mazda CX-30 2021Executive 2.0 SkyActive AT (150 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-30-1855548.html;30 017 $;811 900 грн;Днепр (Днепропетровск)
Mazda 6 2021Style+ 2.5 AТ (194 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1857742.html;30 649 $;829 000 грн;Днепр (Днепропетровск)
Mazda CX-5 2021Touring S 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1863027.html;29 906 $;808 900 грн;Киев
Mazda 6 2021Touring 2.0 AТ (165 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1862355.html;27 322 $;739 000 грн;Киев
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1839965.html;29 056 $;785 900 грн;Запорожье
Mazda CX-5 2020Style+ 2.5 SkyActiv-G AT (194 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1834019.html;38 986 $;1 054 500 грн;Запорожье
Mazda CX-30 2021Style 2.0 SkyActive AT (150 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-30-1851472.html;27 969 $;756 500 грн;Запорожье
Mazda MX-5 2021100th Anniversary Edition Hard Top 2.0 SkyActiv-G AT (184 л.с.);https://auto.ria.com/newauto/auto-mazda-mx-5-1863606.html;42 613 $;1 152 600 грн;Запорожье
Mazda MX-5 2020Top Hard Top 2.0 SkyActiv-G AT (184 л.с.);https://auto.ria.com/newauto/auto-mazda-mx-5-1863605.html;38 920 $;1 052 700 грн;Запорожье
Mazda MX-5 2021Top Hard Top 2.0 SkyActiv-G AT (184 л.с.);https://auto.ria.com/newauto/auto-mazda-mx-5-1863604.html;40 916 $;1 106 700 грн;Запорожье
Mazda MX-5 2020100th Anniversary Edition Hard Top 2.0 SkyActiv-G AT (184 л.с.);https://auto.ria.com/newauto/auto-mazda-mx-5-1863607.html;40 617 $;1 098 600 грн;Запорожье
Mazda 6 2020Top 2.5 AТ (194 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1853988.html;35 870 $;970 200 грн;Запорожье
Mazda CX-3 2021Touring + 2.0 SkyActiv-G АТ (121 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-3-1851477.html;25 015 $;676 600 грн;Запорожье
Mazda CX-3 2020Touring + 2.0 SkyActiv-G АТ (121 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-3-1834021.html;24 449 $;661 300 грн;Запорожье
Mazda CX-3 2020Style + 2.0 SkyActiv-G АТ (150 л.с.) AWD;https://auto.ria.com/newauto/auto-mazda-cx-3-1834024.html;27 839 $;753 000 грн;Запорожье
Mazda CX-30 2020Premium 2.0 SkyActive AT (150 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-30-1853982.html;33 688 $;911 200 грн;Запорожье
Mazda MX-5 2021Top Hard Top 2.0 SkyActiv-G MT (184 л.с.);https://auto.ria.com/newauto/auto-mazda-mx-5-1850787.html;38 920 $;1 052 700 грн;Запорожье
Mazda MX-5 2021Top Soft Top 2.0 SkyActiv-G MT (184 л.с.);https://auto.ria.com/newauto/auto-mazda-mx-5-1850786.html;35 925 $;971 700 грн;Запорожье
Mazda CX-5 2021Touring 2.5 SkyActiv-G AT (194 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-5-1839967.html;30 368 $;821 400 грн;Запорожье
Mazda 6 2021Style+ 2.5 AТ (194 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1851482.html;30 649 $;829 000 грн;Запорожье
Mazda CX-3 2021Touring S+ 2.0 SkyActiv-G АТ (121 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-3-1851478.html;25 884 $;700 100 грн;Запорожье
Mazda CX-30 2021Premium 2.0 SkyActive AT (150 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-30-1851509.html;33 326 $;901 400 грн;Запорожье
Mazda 6 2021Touring 2.0 AТ (165 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1853987.html;27 322 $;739 000 грн;Запорожье
Mazda CX-3 2020Touring + 2.0 SkyActiv-G АТ (150 л.с.) AWD;https://auto.ria.com/newauto/auto-mazda-cx-3-1834023.html;26 793 $;724 700 грн;Запорожье
Mazda CX-5 2021Top 2.5 SkyActiv-G AT (194 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1839969.html;41 763 $;1 129 600 грн;Запорожье
Mazda CX-30 2020Executive 2.0 SkyActive AT (150 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-30-1835172.html;30 342 $;820 700 грн;Запорожье
Mazda CX-5 2021Style+ 2.5 SkyActiv-G AT (194 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1842988.html;38 243 $;1 034 400 грн;Запорожье
Mazda CX-30 2021Premium 2.0 SkyActive AT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-30-1851476.html;35 034 $;947 600 грн;Запорожье
Mazda CX-30 2020Style 2.0 SkyActive AT (150 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-30-1862357.html;28 309 $;765 700 грн;Киев
Mazda CX-30 2020100th Anniversary Edition 2.0 SkyActive AT (150 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-30-1853984.html;34 720 $;939 100 грн;Запорожье
Mazda 6 2021Premium+ 2.5T AТ (231 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1855521.html;38 816 $;1 049 900 грн;Запорожье
Mazda CX-3 2020Style + 2.0 SkyActiv-G АТ (121 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-3-1834022.html;28 993 $;784 200 грн;Запорожье
Mazda 6 2021Top 2.5T AТ (231 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1862356.html;40 528 $;1 096 200 грн;Киев
Mazda CX-30 2021Executive 2.0 SkyActive AT (150 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-30-1851474.html;30 017 $;811 900 грн;Запорожье
Mazda 6 2021Top+ 2.5T AТ (231 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1863609.html;40 528 $;1 096 200 грн;Запорожье
Mazda CX-5 2021Touring 2.0 SkyActiv-G AT (165 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1839966.html;31 692 $;857 200 грн;Запорожье
Mazda 6 2021Touring 2.0 AТ (165 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1859352.html;27 322 $;739 000 грн;Киев
Mazda CX-30 2021Style 2.0 SkyActive AT (150 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-30-1862228.html;27 969 $;756 500 грн;Житомир
Mazda MX-5 2021Top Hard Top 2.0 SkyActiv-G AT (184 л.с.);https://auto.ria.com/newauto/auto-mazda-mx-5-1860788.html;38 920 $;1 052 700 грн;Киев
Mazda CX-5 2021Style+ 2.5 SkyActiv-G AT (194 л.с.) 4WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1864326.html;37 341 $;1 010 000 грн;Житомир
Mazda CX-5 2021Touring S 2.0 SkyActiv-G AT (165 л.с.) 2WD;https://auto.ria.com/newauto/auto-mazda-cx-5-1851644.html;29 906 $;808 900 грн;Киев
Mazda 6 2021Premium+ 2.5T AТ (231 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1863159.html;37 844 $;1 023 600 грн;Киев
Mazda 6 2021Touring 2.0 AТ (165 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1863144.html;26 767 $;724 000 грн;Киев
Mazda CX-5 2021Touring S 2.5 SkyActiv-G AT (194 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-5-1863128.html;30 283 $;819 100 грн;Киев
Mazda 6 2021Premium+ 2.5T AТ (231 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1864112.html;38 816 $;1 049 900 грн;Житомир
Mazda CX-3 2021Style + 2.0 SkyActiv-G АТ (121 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-3-1863992.html;28 357 $;767 000 грн;Житомир
Mazda 6 2021Top+ 2.5T AТ (231 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1861309.html;40 528 $;1 096 200 грн;Киев
Mazda 6 2021Top+ 2.5T AТ (231 л.с.);https://auto.ria.com/newauto/auto-mazda-6-1861171.html;40 528 $;1 096 200 грн;Киев
Mazda CX-5 2021Touring 2.5 SkyActiv-G AT (194 л.с.);https://auto.ria.com/newauto/auto-mazda-cx-5-1861169.html;31 219 $;844 400 грн;Киев
